"SAMPLE_ID","SSN","Cluster","Plot","Depth","Country","Site","Region","Latitude","Longitude","PlotCultMgd","pH","m3.Al","m3.B","m3.Ca","m3.Cu","m3.Fe","m3.K","m3.Mg","m3.Mn","m3.Na","m3.P","m3.S","m3.Zn","PSI","ExNa","ExCa","ExMg","ExK","ExBas","EC","ExAcidity","Nitrogen_total","Carbon_total","Nitrogen_acidified","Carbon_acidified","Clay","Silt","Sand","Al","As","Ba","Ca","Co","Cr","Cu","Fe","Hg","K","Mg","Mn","Mo","Na","Nb","Ni","P","Pb","Rb","S","Sb","Se","Si","Sr","Ti","U","V","Y","Zn","Zr","Albite","Calcite","Clinochlore","Diopside","Goethite","Hematite","Hornblende","Kaolinite","Maghemite","Microcline","Montmorillonite","Muscovite","Nacrite","Quartz","Tremolite","Vermiculite","Gibbsite","Halloysite","Magnetite","Orthoclase","Gypsum","Titanium.Oxide","Dolomite","Ilmenite","Anorthite","Epidote","Lepidocrocite","Fluorapatite","Palygorskite","Fayalite","Antigorite","Iron.Oxide","Topaz","Lithiophorite","Beidellite","Biotite","Sepiolite","Talc","Tridymite"
11301,"icr011301",15,1,"Topsoil","Burkina Faso","Bondigui","West Africa",10.92729667,-3.511266667,"",6.75,339,0.122,517,0.51,54.6,60.3,71.5,66.6,34.5,3.79,5.14,2.23,8.81,0.15,2.585,0.590909091,0.154219949,3.48012904,0.101,1.03,0.034938991,0.53404669,0.043812948,0.550810655,19.97,22.09,57.93,0.119,5e-04,2973.18,0.1605,30.24,48.88,0.001,9319.26,691.94,3615.66,0.8805,188.01,0.002,4060.42,20.31,0.08,348.09,5.22,0.0025,920.34,3.25,7.68,796245.91,1.56,0.111,1.78,20.06,23.28,8.12,84.38,0.1,0,0,0,0,0.4,0,2,0,3.3,1.1,0,0,91.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11302,"icr011302",15,1,"Subsoil","Burkina Faso","Bondigui","West Africa",10.92729667,-3.511266667,"",7.12,487,0.078,466,0.674,52.1,55,75.5,52.3,45,1.22,4.33,1.13,29.5,0.195652174,2.33,0.623966942,0.140664962,3.290284078,0.068,0.752,0.023189217,0.334595273,0.026113111,0.323310882,28.32,18.58,53.1,34578.43,5e-04,3628.24,0.1605,125.84,187.43,0.001,35631.35,712.97,4730.49,3044.14,469.79,0.002,7011.19,21.18,3.51,728.06,5.79,0.27,910.82,4.22,7.9,489412.64,4.58,0.111,1.79,75.25,20.81,9.05,81.08,4.3,0,0,0,0,1.2,0,5.3,0,5.3,0,2.2,0,81.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11321,"icr011321",16,1,"Topsoil","Burkina Faso","Bondigui","West Africa",10.950885,-3.513765,"",6.19,986,0.092,880,2.47,97.3,77.1,212,169,35.2,4.1,6.7,1.62,71.9,0.153043478,4.4,1.752066116,0.197186701,6.502296295,0.069,0.564,0.073188148,1.526908596,0.066045898,1.413538257,50.61,21.49,27.9,63365.08,5e-04,2557.6,122.03,829.43,746.97,32.45,115416.51,210.64,3104.2,6136.2,1961.88,0.002,1242.38,29.74,6.77,1180.5,94.04,0.0025,853.03,1.74,31.31,219489.06,0.002,0.111,3.17,220.24,32.09,12.17,95.6,0,0,0,0,0,12.3,0,17.6,0,0,16.3,0,0,53.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11322,"icr011322",16,1,"Subsoil","Burkina Faso","Bondigui","West Africa",10.950885,-3.513765,"",5.81,1260,0.028,401,1.62,81.9,31.7,74.1,65.8,39.1,1.37,5.67,1.27,144,0.17,2.005,0.612396694,0.081074169,2.868470863,0.033,0.658,0.045598652,0.937898099,0.049071838,0.8551657,64.57,15.1,20.33,75043.77,5e-04,5684.98,0.1605,985.64,772.29,26.42,120925.42,489.34,2934.57,7537.27,1834.28,0.002,1.806,22.87,3.86,1269.07,79.64,6.59,816.64,7.73,11.74,181882.86,0.002,0.111,1.88,310.82,18.94,6.16,79.16,7.3,0,0,0,0,9.2,0,17.8,0,10.8,0,6,0,48.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11824,"icr011824",1,1,"Topsoil","Tanzania","Bukwaya","East Africa",-3.06374502,33.01008606,"Yes",6.886,498.2,0.197,549.9,1.044,109.4,102.6,86.55,157.3,0.5399,36.85,5.455,1.552,-13.81225274,0.002347391,2.7495,0.715289256,0.262404092,3.72954074,0.064,1.344,0.020033136,0.322105596,0.018990679,0.303459187,6.56,6.91,86.53,0.119,3.11,607.53,2036.37,7.83,21.35,0.001,7654.08,957.17,23698.08,0.8805,301.92,0.35,2149.82,13.7,1.5,74.36,8.91,85.37,416.16,7.67,1.83,817874.7,40.69,0.111,2.49,38.73,11.85,9.61,218.23,1.7,0,0,0,0,0,0,0.3,0,11,0.3,0,0,86.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11825,"icr011825",1,1,"Subsoil","Tanzania","Bukwaya","East Africa",-3.06374502,33.01008606,"Yes",6.661,593.1,0.1089,452,0.7977,89.42,103.6,91.88,110.5,6.91,15.96,6.287,1.047,-11.44964907,0.030043478,2.26,0.759338843,0.264961637,3.314343958,0.055,0.672,0.00779712,0.159112747,0.006881691,0.142650445,1.1,NA,98.9,0.119,1.93,602.05,1098.82,7.86,21.14,1.36,7947.14,1036.52,17898.69,0.8805,256.85,0.36,1473.38,13.85,1.01,12.99,5.17,68.51,416.77,7.04,1.34,853308.11,28.33,0.111,2.34,39.81,9.73,4.91,170.32,4.4,0,3,0,0,0,0,0,0,17.7,0,0,0,74.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11843,"icr011843",2,2,"Topsoil","Tanzania","Bukwaya","East Africa",-3.0296979,33.01520157,"No",6.039,436.1,0.0254,313.9,0.7383,195.2,55.39,84.47,40.9,56.52,5.081,4.98,1.101,-8.961524906,0.24573913,1.5695,0.698099174,0.141662404,2.655000708,0.055,1.536,0.0190911,0.316375752,0.015755462,0.264032175,2.75,2.72,94.54,0.119,3.01,443.63,540.75,6.75,10.67,0.001,5528.97,1081.2,13311.64,0.8805,86.49,0.49,1169.34,9.97,1.86,0.034,8.23,65.48,390.94,7.86,1.48,929203.32,19.55,0.111,2.33,23.63,8.4,4.22,142.52,0.9,0,0,0,0,0,0,0,0,5.8,0.3,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11844,"icr011844",2,2,"Subsoil","Tanzania","Bukwaya","East Africa",-3.0296979,33.01520157,"No",5.87,344.3,0.0117,238.4,0.4785,203.8,40.89,57.76,19.65,44.98,4.797,5.433,0.761,-3.115111592,0.195565217,1.192,0.477355372,0.104578005,1.969498594,0.049,1.344,0.008465973,0.200462441,0.006278278,0.179176177,2.53,1.82,95.64,0.119,1.94,394.63,333.71,6.8,17.13,0.001,4933.84,1090.95,12484.88,0.8805,72.31,0.13,1682.65,7.88,0.0025,0.034,4.52,55.35,373.13,7.77,1.45,960393.44,17.81,0.111,2.22,26.22,9.37,2.76,132.84,6.1,0,3.9,0,0,0,0,0,0,16.9,0,0,0,73.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11863,"icr011863",3,1,"Topsoil","Tanzania","Bukwaya","East Africa",-3.00909805,33.01538086,"Yes",6.232,331.3,0.0501,448.8,0.6582,188.7,38.84,82.29,56.71,39.03,6.587,5.128,0.867,-11.85721269,0.169695652,2.244,0.680082645,0.099335038,3.193113335,0.044,1.056,0.025076496,0.329901328,0.023452165,0.285409888,2.21,1,96.79,0.119,1.98,368.63,0.1605,6.92,20.57,0.001,5321.89,1107.89,6464.82,0.8805,100.83,0.48,2954.82,9.17,0.0025,0.034,4.82,26.92,371.96,7.5,1.16,980415.93,15.48,0.111,1.93,20.83,8.74,2.61,134.4,0.8,0,0,0,0,0,0,0,0,3.4,0.2,0,0,95,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11864,"icr011864",3,1,"Subsoil","Tanzania","Bukwaya","East Africa",-3.00909805,33.01538086,"Yes",6.144,381,0.0423,658.1,0.8944,210.6,28.98,90.28,57.5,61.11,3.698,4.907,0.484,9.379524174,0.265695652,3.2905,0.746115702,0.074117647,4.376429002,0.048,0.96,0.017473778,0.247351855,0.017177064,0.240063931,3.11,2.19,94.7,0.119,1.96,530.75,166.67,7.57,14.47,1.02,6943.06,1115.73,6681.8,0.8805,120.66,0.2,3239.61,12.25,2.61,0.034,4.6,31.35,368.14,7.73,1.29,933900.3,23.73,0.111,1.95,28.4,10.97,6.58,148.89,6.7,0,3.9,0,0,0,0,0,0,16.3,0,0,0,73.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11881,"icr011881",4,1,"Topsoil","Tanzania","Bukwaya","East Africa",-2.99281502,33.01611328,"No",6.035,282.2,0.0394,130.6,0.2042,79.8,42.89,36.72,19.34,1.44,8.097,3.901,0.587,-17.39111241,0.00626087,0.653,0.303471074,0.109693095,1.072425039,0.036,1.248,0.008475824,0.141089703,0.009046702,0.125848537,1.34,NA,98.66,0.119,2.31,561.48,2518.36,6.07,12.66,0.001,2997.97,993.69,36160.33,0.8805,76.62,0.27,3884.47,3.57,1.85,24.45,6.14,155.74,518.27,7.83,1.28,844952.81,23.76,0.111,3.4,30.68,7.59,3.36,130.79,1,0,0,0,0,0,0,0,0,9.3,0,0,0,89.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11882,"icr011882",4,1,"Subsoil","Tanzania","Bukwaya","East Africa",-2.99281502,33.01611328,"No",5.697,382.1,0.0151,150.4,0.2186,96.86,37.33,36.94,13.38,7.6,6.402,3.577,0.444,0.984884224,0.033043478,0.752,0.305289256,0.095473146,1.18580588,0.029,1.632,0.006330052,0.108012823,0.006042109,0.093770988,3.11,1.34,95.56,0.119,1.86,515.02,2139.34,6.3,19.15,0.001,3475.47,1036.47,31910.45,0.8805,70.49,0.3,3082.9,6.72,1.39,70.4,4.34,146.11,543.37,7.67,1.3,853325.58,23.25,0.111,3.24,22.18,7.41,5.64,131.38,5.3,0,2.1,0,0,0,0,0,0,28.2,0,0,0,64.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11901,"icr011901",5,1,"Topsoil","Tanzania","Bukwaya","East Africa",-3.06098199,33.03066254,"No",8.164,279.6,1.609,3696,1.742,106.9,257.1,634.7,118.2,9.69,270.7,12.81,10.61,-7.001235681,0.042130435,18.48,5.245454545,0.657544757,24.42512974,0.194,0.672,0.067615849,1.01197954,0.067735823,0.925496678,2.48,2.46,95.06,0.119,1.7,572.62,7192.54,7.12,15.18,4.27,6053.33,1205.09,18538.94,0.8805,204.65,0.36,3942.39,13.78,3,455.25,3.78,64.22,603.97,7.42,1.34,806350.97,131.09,0.111,2.03,30.77,11.52,19.59,185.66,0.8,0,0,0,0,0,0,0,0,5.6,0,0,0,93.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11902,"icr011902",5,1,"Subsoil","Tanzania","Bukwaya","East Africa",-3.06098199,33.03066254,"No",7.881,395.3,0.8842,1725,1.262,118.1,174.8,278.8,102.9,7.79,118,7.53,4.456,-19.78673199,0.033869565,8.625,2.304132231,0.447058824,11.41006062,0.141,0.768,0.038146558,0.489278098,0.037707606,0.465984176,0.32,NA,99.68,0.119,1.44,581.65,3090.41,7.16,18.77,0.18,6076.79,1047.72,19047.08,0.8805,180.34,0.2,3459.66,14.94,2.68,215.93,3.28,66.16,557.61,7.26,1.68,809115.74,67.08,0.111,2.22,34.69,9.79,11.14,204.81,5,0,2.6,0,0,0,0,0,0,13.2,0,0,0,79.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11921,"icr011921",6,1,"Topsoil","Tanzania","Bukwaya","East Africa",-3.03815293,33.04239655,"Yes",6.313,595.7,0.2139,1629,2.275,309,92.68,230.2,151.8,82.99,6.379,8.492,0.858,18.60512122,0.360826087,8.145,1.902479339,0.237033248,10.64533867,0.075,0.768,0.052576578,0.748484472,0.055499637,0.783513228,2.22,1.73,96.06,4006.43,2.11,502.24,2906.82,8.61,21.04,3.71,9876.24,1151.11,13391.73,0.8805,286.98,0.64,4008.06,19.91,7.91,234,5.13,67.45,543.01,7.88,1.38,703030.39,69.59,0.111,2.22,38.45,12.4,14.32,190.67,0,0,0,0,0,0,0,0,0,3,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11922,"icr011922",6,1,"Subsoil","Tanzania","Bukwaya","East Africa",-3.03815293,33.04239655,"Yes",7.238,601.5,0.1736,3178,2.54,119.9,78.85,286.8,131.3,247.6,2.436,5.313,0.652,11.11308152,1.076521739,15.89,2.370247934,0.201662404,19.53843208,0.116,1.056,0.027551214,0.368725191,0.026384578,0.365616024,6.5,3,90.5,23753.23,2.17,618.54,4770.68,9.99,27.62,4.84,13850.04,1178.68,11783.64,0.8805,235.83,0.38,4430.91,26.46,8.6,345.29,5.58,70.17,495.96,7.8,1.63,622809.37,103.64,0.111,2.16,37.09,12.95,23.82,186.49,10.2,0,2.5,0,0,0,0,0,0,19.4,0,0,0,67.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11941,"icr011941",7,1,"Topsoil","Tanzania","Bukwaya","East Africa",-3.00733495,33.04496384,"Yes",6.705,401.5,0.0944,613.3,0.7541,142,47.91,124.3,43.89,89.99,4.03,6.54,1.152,-7.777440214,0.39126087,3.0665,1.027272727,0.122531969,4.607565566,0.078,0.96,0.025492538,0.336908658,0.02240287,0.315940221,3.39,3.81,92.81,18891.25,2.99,461.55,5421.32,7.42,26.61,0.001,6908.49,957.28,38045.64,0.8805,113.17,0.34,3450.85,7.54,2.91,180.72,8.8,158,553.33,7.88,1.66,722738.62,88.35,0.111,3.27,31.9,9.77,10.06,123.47,3.9,0,0,0,0,0,0,0,0,14.6,0.5,0,0,81.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11942,"icr011942",7,1,"Subsoil","Tanzania","Bukwaya","East Africa",-3.00733495,33.04496384,"Yes",6.871,394.3,0.0644,701.5,0.7965,125.4,38.26,126.6,27.71,103.7,2.399,4.054,0.907,-4.62967152,0.450869565,3.5075,1.046280992,0.097851662,5.102502219,0.081,0.672,0.014944688,0.233118574,0.013554539,0.217721214,2.66,3.1,94.23,20645.26,2.29,535.93,5580.28,7.67,10.91,0.75,7774.43,953.08,38110.5,0.8805,110.53,0.3,4206.02,10.87,3.78,211.06,7.59,161.11,522.75,7.25,1.98,730564.41,93.21,0.111,3.36,33.7,11.2,9.88,131.01,7.2,0,3.5,0,0,0,0,0,0,28.7,1.6,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11960,"icr011960",8,1,"Topsoil","Tanzania","Bukwaya","East Africa",-2.98746705,33.03326416,"No",7.788,332.1,0.7813,1653,1.254,155.1,279.7,295.7,83.97,67.34,109.8,14.72,6.209,-13.85296057,0.292782609,8.265,2.443801653,0.715345269,11.71692953,0.187,0.672,0.082235334,0.878893356,0.084008406,0.879211724,2.76,3.27,93.97,13858.87,2.39,474.01,5118.77,7.39,23.98,2.89,6654.77,1076.95,32294.3,0.8805,144.29,0.44,2814.36,10.96,3.19,298.29,7.17,144.17,607.96,7.63,1.34,715980.38,92.46,0.111,3.06,31.86,11.99,15.73,163.87,6.7,0,0,0,0,0,0,0,0,7.5,0,0,0,85.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11961,"icr011961",8,1,"Subsoil","Tanzania","Bukwaya","East Africa",-2.98746705,33.03326416,"No",8.097,338.8,0.3977,1020,1.036,168,279.9,179.6,40.07,59.99,43.69,9.571,2.904,-13.6494124,0.260826087,5.1,1.484297521,0.715856777,7.560980385,0.212,0.768,0.02348458,0.320390056,0.02314773,0.319367687,3.9,4.3,91.8,10067.56,2.34,620.17,4158.43,7.06,23.24,0.02,6030.48,1055.02,32563.2,0.8805,102.26,0.4,1419.76,8.95,3.06,209.25,6.22,136.97,559.63,7.85,1.36,747718.18,72.11,0.111,3.04,31.83,9.9,9.36,140.13,8.9,0,3.3,0,0,0,0,0,0,24.5,1.8,0,0,61.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11978,"icr011978",9,3,"Topsoil","Tanzania","Bukwaya","East Africa",-3.05848002,33.06501389,"No",6.307,1270,0.3209,1404,10.47,103.9,77.62,553.9,381.4,11.02,0.485,7.104,0.849,96.83428247,0.047913043,7.02,4.57768595,0.198516624,11.84411562,0.042,1.152,0.07763874,1.112474124,0.072569869,1.047295471,68.53,9.96,21.51,74668.21,10.17,1539.8,3247.83,64.5,108.72,63.62,98891.73,789.4,6048.65,5732.45,3379.51,0.21,2372.65,34.77,63.23,995.49,35,52.84,543.9,7.7,3.51,269977.26,46.45,2146.37,2.13,198.89,24.15,2.31,218.57,0.8,0,0,0,0,5,0,5.1,0,6.1,4.5,0,0,78.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11979,"icr011979",9,3,"Subsoil","Tanzania","Bukwaya","East Africa",-3.05848002,33.06501389,"No",6.184,1227,0.2188,1298,10.28,90.13,50.47,588.9,298.7,25.11,0.01,5.381,0.402,140.530266,0.109173913,6.49,4.866942149,0.129079284,11.59519535,0.048,1.248,0.052301561,0.790197472,0.050830339,0.785791337,61.49,10.5,28.01,82271.23,8.6,1677.82,2535.67,64.12,136.45,61.44,98979.96,885.96,6012.52,4928.02,2880.49,0.002,1848.31,38.36,63.79,1012.37,29.69,59.38,528.61,7.56,2.21,241688.76,43.55,1677.97,2.19,195.37,22.56,9.45,220.26,8.3,0,7.4,0,10.7,0,0,0,0,11.3,9.6,0,0,52.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11990,"icr011990",10,1,"Topsoil","Tanzania","Bukwaya","East Africa",-3.03098702,33.06267166,"Yes",7.536,724.7,0.3028,3562,3.183,236.5,86.07,431.6,127.5,318.6,12.04,9.152,1.43,10.08098235,1.385217391,17.81,3.566942149,0.220127877,22.98228742,0.303,0.864,0.049136821,0.676987787,0.049935633,0.638516506,3.83,2.54,93.63,30315.47,2.7,722.46,4827.48,11.43,21.78,7.16,17704.9,1215.95,7129.03,0.8805,219.51,0.36,3231.34,26.49,8.86,416.44,7.2,46.53,556.05,7.86,1.39,580778.36,107.43,0.111,1.9,50.58,12.27,24.1,171.84,3.5,0,0,0,0,0,0,0,0,8,0,0,0,88.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11991,"icr011991",10,1,"Subsoil","Tanzania","Bukwaya","East Africa",-3.03098702,33.06267166,"Yes",8.586,400.9,0.5746,6639,3.335,67.21,71.14,484.6,163.4,775.7,6.2,9.939,1.008,63.89929915,3.372608696,33.195,4.004958678,0.181943734,40.75451111,0.401,0.288,0.036158744,0.636477907,0.033457917,0.465004226,4.23,2.48,93.29,43180.49,2.62,762.26,12778.9,12.54,35.74,13.06,20917.27,1216.39,6895.64,0.8805,365.44,0.58,3770.37,27.2,12.34,608.65,7.11,51.63,489.6,7.88,1.46,490696.92,197.35,0.111,1.72,57.36,16.21,32.77,177.09,9.4,0,4,0,0,0,0,0,0,18.6,4.2,0,0,63.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12008,"icr012008",11,1,"Topsoil","Tanzania","Bukwaya","East Africa",-3.01006794,33.06552124,"No",7.804,345.1,0.5067,1985,1.407,127.4,102.1,179.3,102.8,67.37,22.88,7.037,1.744,-6.919510298,0.292913043,9.925,1.481818182,0.26112532,11.96085654,0.215,0.672,0.046068706,0.571782808,0.045568834,0.548833032,3.11,2.69,94.2,0.119,5e-04,1360.57,4017.43,18.29,21.51,0.001,5678.61,755.24,11461.72,0.8805,146.12,0.002,1513.43,16.44,0.0025,193.12,1.51,0.0025,615.59,4.33,6.08,779075.78,0.08,0.111,1.92,22.41,16.37,9.64,63.33,4.8,0,0,0,0,0,0.4,0,0,6.4,0.5,0.2,0,87.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12009,"icr012009",11,1,"Subsoil","Tanzania","Bukwaya","East Africa",-3.01006794,33.06552124,"No",8.007,397.8,0.6879,5050,2.353,62.97,72.24,299.2,139.9,68.8,4.884,8.444,1.084,10.28735037,0.299130435,25.25,2.472727273,0.184757033,28.20661474,0.235,0.576,0.042854248,0.567824821,0.04202219,0.510542492,8.02,4.14,87.85,30621.87,0.45,2074.68,9629.88,27.87,46.47,0.001,8787.55,905.29,12162.16,0.8805,299.69,0.002,2421.95,13.14,4,476.44,1.04,0.0025,557.44,7.73,3.26,567444.97,3.97,0.111,1.74,37.17,12.62,15.63,66.16,20.1,0,3.2,0,0,0,0,0,0,19.3,3.4,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12027,"icr012027",12,1,"Topsoil","Tanzania","Bukwaya","East Africa",-2.98789811,33.06058121,"Yes",8.07,449.1,0.7676,3245,2.884,80.13,567.2,346.9,215.8,35.68,135.2,14.33,2.491,4.35418462,0.155130435,16.225,2.866942149,1.450639386,20.69771197,0.202,0.768,0.053178199,0.699952563,0.05218181,0.673355897,4.7,3.04,92.26,12944.64,0.22,1513.76,6180.78,19.49,35.38,0.001,5802.75,889.34,16279.06,0.8805,289.62,0.002,2149.03,12.24,3.18,415.72,1.25,0.0025,601.8,7.44,4.27,693007.42,3.11,0.111,1.78,24.53,11.6,12.45,55.94,5.7,0,0,0,0,0,0,0.2,0,7.9,0.6,0,0,85.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12028,"icr012028",12,1,"Subsoil","Tanzania","Bukwaya","East Africa",-2.98789811,33.06058121,"Yes",8.189,241.8,0.8537,8049,2.694,30.75,240.5,422.7,292.2,104.7,27.49,18.55,1.449,29.84786922,0.455217391,40.245,3.49338843,0.615089514,44.80869534,0.246,0.192,0.031565517,0.877578139,0.027195172,0.479816854,19.31,5.56,75.13,34680.85,0.33,2210.19,22818.33,27.27,56.25,0.001,8074.06,862.94,15175.85,0.8805,536.46,0.002,3049.09,12.66,6.14,772.17,2.17,0.0025,655.04,7.57,4.67,516380.66,3.92,0.111,2.09,31.66,11.59,15.37,62.69,17.6,0,3.4,0,0,0,0,0,0,22.5,3.9,0,0,52.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12043,"icr012043",13,1,"Topsoil","Tanzania","Bukwaya","East Africa",-3.06005502,33.08431244,"Yes",6.016,1215,0.3943,912.6,3.395,86.22,251.6,297.9,93.2,14.52,4.224,13,1.803,79.33588455,0.063130435,4.563,2.461983471,0.643478261,7.731592167,0.036,1.056,0.085110329,1.006554882,0.080304042,0.922761659,66.71,9.92,23.38,79808.29,1,5006.09,771.61,75.42,121.51,0.001,23244.79,853.33,8211.51,0.8805,399.58,0.002,6492.97,13.68,14.31,719.62,5.48,5.6,514.51,7.4,3,338361.7,0.002,0.111,1.74,42.75,12.48,14.99,61.21,2.5,0,0,0,4.3,0,0,2.1,0,5.4,2,0,0,82.9,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12044,"icr012044",13,1,"Subsoil","Tanzania","Bukwaya","East Africa",-3.06005502,33.08431244,"Yes",4.947,1410,0.2623,783.8,3.189,65.63,118.4,256.9,43.47,51.43,1.523,19.43,0.786,125.9352888,0.223608696,3.919,2.123140496,0.302813299,6.568562491,0.055,3.168,0.056581013,0.688444853,0.058617665,0.659025609,80.65,7.62,11.73,89052.49,5e-04,5509.38,386.77,87.17,142.83,4.17,26040.02,851.18,7913.62,0.8805,367.82,0.002,6309.53,16.12,17.36,778.27,2.9,10.71,503.89,7.88,4.14,278940.43,3.39,0.111,1.77,45.75,13.08,12.21,64.31,6.4,0,4.4,0,0,0,0,0,0,13.1,7.6,0,0,68.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12063,"icr012063",14,1,"Topsoil","Tanzania","Bukwaya","East Africa",-3.03619504,33.09140778,"Yes",7.744,1111,0.6395,7480,4.471,125.6,347.7,1596,276.4,75.21,1.676,5.652,1.221,97.98167593,0.327,37.4,13.19008264,0.889258312,51.80634096,0.198,0.96,0.053332639,1.056932807,0.053604182,1.054116448,33.07,6.62,60.31,60579.07,5e-04,4477.58,12351.28,78.45,124.66,0.001,23276.62,907.21,7702.59,1587.57,734.76,0.002,6538.83,14.37,11.4,840.22,1.56,0.0025,497.56,7.88,4.1,332876.67,0.98,0.111,1.87,50.33,12.56,21.72,65.4,2.7,0,0,0,0,0.6,0,0.8,0,8.6,13.7,0,0,73.2,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12064,"icr012064",14,1,"Subsoil","Tanzania","Bukwaya","East Africa",-3.03619504,33.09140778,"Yes",8.09,1029,0.6785,7214,4.236,115.4,278.5,1656,251.4,252.2,0.688,5.225,0.775,96.39331718,1.096521739,36.07,13.68595041,0.712276215,51.56474837,0.25,0.96,0.033339354,0.910674512,0.034017143,0.852851868,62.95,11.44,25.61,60081.58,5e-04,4521.03,14940.13,75.93,128.47,0.001,22523.66,953.54,7295.14,2353.74,690.51,0.002,6112.34,14.91,13.88,841.24,0.72,0.0025,490.75,7.84,4.78,344790.76,3.24,0.111,1.93,47.56,13.09,21.49,68.11,11.5,0,5.4,0,5,0,0,0,0,16.3,9.7,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12083,"icr012083",15,3,"Topsoil","Tanzania","Bukwaya","East Africa",-3.0151,33.08854294,"Yes",7.285,372.7,0.3324,1362,1.174,101.8,218.7,232.9,130.9,21.42,173.1,8.072,36.51,114.0064106,0.093130435,6.81,1.924793388,0.559335038,9.387258862,0.115,0.864,0.03409832,0.506501387,0.03366441,0.48137332,2.38,1.91,95.72,0.119,0.22,1350.13,2472.74,12.2,26.46,0.001,3536.48,977.56,15912.19,0.8805,165.47,0.002,613.43,11.16,2.3,209.68,5e-04,0.0025,563.08,7.6,3.86,846545.44,0.002,0.111,1.69,19.21,10.43,23.55,55.79,1.8,0,0.6,0,0,0,0,0,0,6.6,0,0,0,90.7,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
